hour_ts,hour_of_day,day_of_week,is_business_hour,campaign_id,impressions,clicks,ctr,spend,viewable_impressions,video_q100
2025-09-06 16:00:00,16,5,0,2,4480,57,0.0129,15712,3433,1355
2025-09-06 16:00:00,16,5,0,3,1715,3,0.0018,4994,1341,492
2025-09-06 16:00:00,16,5,0,4,4012,71,0.0177,5981,3101,1738
2025-09-06 16:00:00,16,5,0,5,4507,58,0.013,15814,3474,1371
2025-09-06 16:00:00,16,5,0,6,1630,2,0.0017,4727,1212,462
2025-09-06 16:00:00,16,5,0,7,5787,19,0.0034,20754,4552,2451
2025-09-06 16:00:00,16,5,0,8,3844,65,0.017,5710,2846,1595
2025-09-06 16:00:00,16,5,0,9,4676,62,0.0135,16457,3740,1476
2025-09-06 16:00:00,16,5,0,10,1654,2,0.0017,4802,1248,468
2025-09-06 16:00:00,16,5,0,11,3853,65,0.017,5724,2860,1603
2025-09-06 16:00:00,16,5,0,12,4875,68,0.014,17219,4065,1604
2025-09-06 16:00:00,16,5,0,13,1651,2,0.0017,4793,1243,468
2025-09-06 16:00:00,16,5,0,14,5530,17,0.0032,19757,4156,2237
2025-09-06 17:00:00,17,5,0,1,1643,9,0.0055,6758,1150,508
2025-09-06 17:00:00,17,5,0,2,2497,24,0.01,10518,1747,903
2025-09-06 17:00:00,17,5,0,3,5305,7,0.0015,11316,4138,1656
2025-09-06 17:00:00,17,5,0,4,1615,8,0.0054,6634,1130,500
2025-09-06 17:00:00,17,5,0,5,2511,25,0.01,10581,1757,908
2025-09-06 17:00:00,17,5,0,6,5039,7,0.0014,10706,3734,1524
2025-09-06 17:00:00,17,5,0,7,1211,6,0.0054,4448,962,501
2025-09-06 17:00:00,17,5,0,8,1547,8,0.0052,6333,1082,478
2025-09-06 17:00:00,17,5,0,9,2607,27,0.0104,11017,1824,956
2025-09-06 17:00:00,17,5,0,10,5115,7,0.0014,10880,3847,1547
2025-09-06 17:00:00,17,5,0,11,1550,8,0.0052,6347,1085,480
2025-09-06 17:00:00,17,5,0,12,2718,29,0.0109,11525,1917,1039
2025-09-06 17:00:00,17,5,0,13,5107,7,0.0014,10862,3835,1544
2025-09-06 17:00:00,17,5,0,14,1156,5,0.0052,4231,877,479
2025-09-06 18:00:00,18,5,0,1,3954,10,0.0027,14687,2767,1398
2025-09-06 18:00:00,18,5,0,2,1990,13,0.0068,6833,1393,457
2025-09-06 18:00:00,18,5,0,3,5590,36,0.0066,20395,3912,1923
2025-09-06 18:00:00,18,5,0,4,3884,10,0.0026,14408,2718,1373
2025-09-06 18:00:00,18,5,0,5,2002,13,0.0069,6877,1401,460
2025-09-06 18:00:00,18,5,0,6,5308,33,0.0063,19297,3715,1826
2025-09-06 18:00:00,18,5,0,7,6739,50,0.0075,23532,4717,1468
2025-09-06 18:00:00,18,5,0,8,3719,9,0.0025,13755,2603,1315
2025-09-06 18:00:00,18,5,0,9,2078,14,0.0071,7157,1454,478
2025-09-06 18:00:00,18,5,0,10,5387,34,0.0064,19604,3770,1853
2025-09-06 18:00:00,18,5,0,11,3728,9,0.0025,13790,2609,1318
2025-09-06 18:00:00,18,5,0,12,2168,16,0.0075,7489,1581,498
2025-09-06 18:00:00,18,5,0,13,5379,34,0.0063,19572,3765,1851
2025-09-06 18:00:00,18,5,0,14,6434,46,0.0072,22395,4503,1402
2025-09-06 19:00:00,19,5,0,1,4240,36,0.0085,14427,2968,775
2025-09-06 19:00:00,19,5,0,2,6066,44,0.0073,14755,4246,2157
2025-09-06 19:00:00,19,5,0,3,1286,4,0.0036,1790,900,471
2025-09-06 19:00:00,19,5,0,4,4165,34,0.0084,14153,2915,762
2025-09-06 19:00:00,19,5,0,5,6102,44,0.0073,14848,4271,2170
2025-09-06 19:00:00,19,5,0,6,1221,4,0.0034,1694,854,447
2025-09-06 19:00:00,19,5,0,7,1237,1,0.001,1440,865,298
2025-09-06 19:00:00,19,5,0,8,3987,32,0.008,13507,2790,729
2025-09-06 19:00:00,19,5,0,9,6338,48,0.0076,15463,4436,2254
2025-09-06 19:00:00,19,5,0,10,1239,4,0.0034,1721,867,454
2025-09-06 19:00:00,19,5,0,11,3996,32,0.0081,13540,2797,731
2025-09-06 19:00:00,19,5,0,12,6614,52,0.0079,16186,4631,2352
2025-09-06 19:00:00,19,5,0,13,1237,4,0.0034,1718,865,453
2025-09-06 19:00:00,19,5,0,14,1180,1,0.0009,1369,826,284
2025-09-06 20:00:00,20,5,0,1,4821,46,0.0096,20195,3374,872
2025-09-06 20:00:00,20,5,0,2,3357,2,0.0007,10542,2349,989
2025-09-06 20:00:00,20,5,0,3,5699,68,0.012,7812,3989,2699
2025-09-06 20:00:00,20,5,0,4,4735,44,0.0095,19809,3314,856
2025-09-06 20:00:00,20,5,0,5,3377,2,0.0007,10609,2363,995
2025-09-06 20:00:00,20,5,0,6,5406,61,0.0114,7383,3784,2560
2025-09-06 20:00:00,20,5,0,7,3542,33,0.0094,5832,2479,1185
2025-09-06 20:00:00,20,5,0,8,4530,40,0.009,18893,3171,819
2025-09-06 20:00:00,20,5,0,9,3508,2,0.0007,11050,2455,1033
2025-09-06 20:00:00,20,5,0,10,5489,63,0.0115,7504,3842,2600
2025-09-06 20:00:00,20,5,0,11,4541,41,0.0091,18942,3178,821
2025-09-06 20:00:00,20,5,0,12,3663,2,0.0007,11574,2564,1079
2025-09-06 20:00:00,20,5,0,13,5481,63,0.0115,7493,3836,2596
2025-09-06 20:00:00,20,5,0,14,3379,30,0.009,5545,2365,1131
2025-09-06 21:00:00,21,5,0,1,1511,15,0.0103,5002,1057,632
2025-09-06 21:00:00,21,5,0,2,5321,59,0.0111,18548,3724,1001
2025-09-06 21:00:00,21,5,0,3,3986,16,0.0042,9336,2790,1406
2025-09-06 21:00:00,21,5,0,4,1484,14,0.0101,4907,1038,620
2025-09-06 21:00:00,21,5,0,5,5353,59,0.0112,18668,3747,1007
2025-09-06 21:00:00,21,5,0,6,3779,14,0.004,8819,2645,1333
2025-09-06 21:00:00,21,5,0,7,4907,43,0.0088,11805,3434,1453
2025-09-06 21:00:00,21,5,0,8,1419,13,0.0097,4677,993,593
2025-09-06 21:00:00,21,5,0,9,5564,64,0.0116,19455,3894,1047
2025-09-06 21:00:00,21,5,0,10,3837,15,0.004,8963,2685,1353
2025-09-06 21:00:00,21,5,0,11,1423,13,0.0097,4691,996,595
2025-09-06 21:00:00,21,5,0,12,5810,70,0.0121,20379,4066,1093
2025-09-06 21:00:00,21,5,0,13,3831,15,0.004,8948,2681,1351
2025-09-06 21:00:00,21,5,0,14,4679,39,0.0084,11219,3275,1386
2025-09-06 22:00:00,22,5,0,1,2353,5,0.0024,8212,1647,764
2025-09-06 22:00:00,22,5,0,2,5314,77,0.0146,7521,3719,2055
2025-09-06 22:00:00,22,5,0,3,3572,14,0.0041,16597,2500,1531
2025-09-06 22:00:00,22,5,0,4,2311,5,0.0024,8055,1617,750
2025-09-06 22:00:00,22,5,0,5,5347,78,0.0147,7571,3742,2068
2025-09-06 22:00:00,22,5,0,6,3385,13,0.0039,15670,2369,1451
2025-09-06 22:00:00,22,5,0,7,4160,42,0.0103,7469,2912,1399
2025-09-06 22:00:00,22,5,0,8,2209,5,0.0023,7676,1546,717
2025-09-06 22:00:00,22,5,0,9,5559,84,0.0152,7893,3891,2150
2025-09-06 22:00:00,22,5,0,10,3438,13,0.0039,15932,2406,1473
2025-09-06 22:00:00,22,5,0,11,2214,5,0.0023,7694,1549,719
2025-09-06 22:00:00,22,5,0,12,5807,92,0.0159,8271,4220,2246
2025-09-06 22:00:00,22,5,0,13,3432,13,0.0039,15902,2402,1471
2025-09-06 22:00:00,22,5,0,14,3965,38,0.0098,7095,2775,1333
2025-09-06 23:00:00,23,5,0,1,4387,19,0.0045,9123,3070,973
2025-09-06 23:00:00,23,5,0,2,3349,43,0.013,11358,2344,1196
2025-09-06 23:00:00,23,5,0,3,4741,27,0.0059,10679,3318,914
2025-09-06 23:00:00,23,5,0,4,4307,19,0.0044,8945,3014,955
2025-09-06 23:00:00,23,5,0,5,3370,43,0.013,11434,2359,1203
2025-09-06 23:00:00,23,5,0,6,4491,25,0.0056,10078,3143,866
2025-09-06 23:00:00,23,5,0,7,5236,66,0.0127,14650,3665,1985
2025-09-06 23:00:00,23,5,0,8,4116,17,0.0042,8521,2881,913
2025-09-06 23:00:00,23,5,0,9,3505,47,0.0136,11924,2453,1251
2025-09-06 23:00:00,23,5,0,10,4562,25,0.0057,10248,3193,879
2025-09-06 23:00:00,23,5,0,11,4126,17,0.0042,8544,2888,915
2025-09-06 23:00:00,23,5,0,12,3662,51,0.0142,12498,2675,1307
2025-09-06 23:00:00,23,5,0,13,4555,25,0.0057,10231,3188,878
2025-09-06 23:00:00,23,5,0,14,4988,60,0.0121,13909,3491,1891
2025-09-07 00:00:00,0,6,0,1,6527,10,0.0015,19450,4717,2505
2025-09-07 00:00:00,0,6,0,2,1425,2,0.0014,6459,997,625
2025-09-07 00:00:00,0,6,0,3,1291,9,0.0073,2152,903,532
2025-09-07 00:00:00,0,6,0,4,6407,9,0.0015,19065,4545,2414
2025-09-07 00:00:00,0,6,0,5,1434,2,0.0014,6503,1003,629
2025-09-07 00:00:00,0,6,0,6,1222,8,0.0069,2029,855,504
2025-09-07 00:00:00,0,6,0,7,1718,7,0.0046,7231,1202,640
2025-09-07 00:00:00,0,6,0,8,6120,8,0.0015,18151,4284,2271
2025-09-07 00:00:00,0,6,0,9,1492,2,0.0015,6785,1044,654
2025-09-07 00:00:00,0,6,0,10,1242,8,0.007,2064,869,512
2025-09-07 00:00:00,0,6,0,11,6135,8,0.0015,18199,4294,2276
2025-09-07 00:00:00,0,6,0,12,1560,2,0.0015,7118,1092,713
2025-09-07 00:00:00,0,6,0,13,1240,8,0.007,2060,868,512
2025-09-07 00:00:00,0,6,0,14,1636,7,0.0044,6862,1145,609
2025-09-07 01:00:00,1,6,0,1,6554,21,0.0032,13219,4791,1600
2025-09-07 01:00:00,1,6,0,2,7031,68,0.0097,24744,4921,1578
2025-09-07 01:00:00,1,6,0,3,7451,64,0.0087,10870,5215,3483
2025-09-07 01:00:00,1,6,0,4,6432,20,0.0032,12955,4615,1570
2025-09-07 01:00:00,1,6,0,5,7076,69,0.0098,24914,4953,1588
2025-09-07 01:00:00,1,6,0,6,7052,57,0.0082,10247,4936,3296
2025-09-07 01:00:00,1,6,0,7,4469,38,0.0087,7921,3128,1870
2025-09-07 01:00:00,1,6,0,8,6142,18,0.003,12329,4299,1500
2025-09-07 01:00:00,1,6,0,9,7364,74,0.0102,26002,5154,1653
2025-09-07 01:00:00,1,6,0,10,7165,59,0.0084,10423,5015,3349
2025-09-07 01:00:00,1,6,0,11,6157,18,0.003,12362,4309,1503
2025-09-07 01:00:00,1,6,0,12,7700,81,0.0106,27280,5390,1729
2025-09-07 01:00:00,1,6,0,13,7153,59,0.0083,10405,5007,3344
2025-09-07 01:00:00,1,6,0,14,4254,35,0.0082,7513,2977,1780
2025-09-07 02:00:00,2,6,0,1,3526,37,0.0108,5745,2566,992
2025-09-07 02:00:00,2,6,0,2,5314,64,0.0122,18805,3719,1382
2025-09-07 02:00:00,2,6,0,3,4535,30,0.0068,14110,3174,1814
2025-09-07 02:00:00,2,6,0,4,3460,36,0.0106,5630,2471,973
2025-09-07 02:00:00,2,6,0,5,5348,65,0.0123,18933,3743,1391
2025-09-07 02:00:00,2,6,0,6,4290,27,0.0064,13294,3003,1664
2025-09-07 02:00:00,2,6,0,7,2934,46,0.0159,6157,2053,806
2025-09-07 02:00:00,2,6,0,8,3302,33,0.0101,5354,2311,929
2025-09-07 02:00:00,2,6,0,9,5568,71,0.0128,19770,3936,1448
2025-09-07 02:00:00,2,6,0,10,4359,28,0.0065,13524,3051,1690
2025-09-07 02:00:00,2,6,0,11,3311,33,0.0101,5370,2317,931
2025-09-07 02:00:00,2,6,0,12,5824,77,0.0133,20749,4307,1515
2025-09-07 02:00:00,2,6,0,13,4352,28,0.0065,13500,3046,1687
2025-09-07 02:00:00,2,6,0,14,2792,42,0.0151,5838,1954,767
2025-09-07 03:00:00,3,6,0,1,933,9,0.0106,3303,653,299
2025-09-07 03:00:00,3,6,0,2,5353,36,0.0069,11552,3747,1867
2025-09-07 03:00:00,3,6,0,3,2788,13,0.0049,13991,2059,749
2025-09-07 03:00:00,3,6,0,4,915,9,0.0104,3234,640,293
2025-09-07 03:00:00,3,6,0,5,5387,37,0.0069,11631,3770,1878
2025-09-07 03:00:00,3,6,0,6,2637,12,0.0047,13180,1845,708
2025-09-07 03:00:00,3,6,0,7,6229,45,0.0073,12069,4447,2474
2025-09-07 03:00:00,3,6,0,8,873,8,0.0099,3075,611,280
2025-09-07 03:00:00,3,6,0,9,5610,40,0.0072,12148,3926,1956
2025-09-07 03:00:00,3,6,0,10,2679,12,0.0047,13405,1901,719
2025-09-07 03:00:00,3,6,0,11,876,8,0.0099,3087,613,281
2025-09-07 03:00:00,3,6,0,12,5871,44,0.0076,12757,4109,2047
2025-09-07 03:00:00,3,6,0,13,2675,12,0.0047,13384,1895,718
2025-09-07 03:00:00,3,6,0,14,5924,41,0.0069,11436,4146,2353
2025-09-07 04:00:00,4,6,0,1,1191,6,0.0057,2313,833,249
2025-09-07 04:00:00,4,6,0,2,3852,23,0.006,7159,2696,947
2025-09-07 04:00:00,4,6,0,3,1223,0,0.0008,4334,856,286
2025-09-07 04:00:00,4,6,0,4,1169,6,0.0056,2267,818,245
2025-09-07 04:00:00,4,6,0,5,3877,23,0.0061,7208,2713,953
2025-09-07 04:00:00,4,6,0,6,1156,0,0.0007,4080,809,270
2025-09-07 04:00:00,4,6,0,7,2040,13,0.0067,3788,1510,487
2025-09-07 04:00:00,4,6,0,8,1114,5,0.0053,2153,779,233
2025-09-07 04:00:00,4,6,0,9,4039,25,0.0063,7532,2827,993
2025-09-07 04:00:00,4,6,0,10,1175,0,0.0007,4152,822,274
2025-09-07 04:00:00,4,6,0,11,1117,5,0.0053,2160,781,234
2025-09-07 04:00:00,4,6,0,12,4228,28,0.0066,7911,2963,1078
2025-09-07 04:00:00,4,6,0,13,1173,0,0.0007,4144,821,274
2025-09-07 04:00:00,4,6,0,14,1939,12,0.0064,3588,1364,463
2025-09-07 05:00:00,5,6,0,1,6864,88,0.0128,30398,4804,2285
2025-09-07 05:00:00,5,6,0,2,5421,18,0.0035,11009,3794,1858
2025-09-07 05:00:00,5,6,0,3,6017,33,0.0056,26586,4267,1725
2025-09-07 05:00:00,5,6,0,4,6733,84,0.0126,29775,4713,2241
2025-09-07 05:00:00,5,6,0,5,5456,19,0.0035,11085,3819,1871
2025-09-07 05:00:00,5,6,0,6,5684,30,0.0053,25011,3978,1595
2025-09-07 05:00:00,5,6,0,7,1581,16,0.0107,5769,1112,528
2025-09-07 05:00:00,5,6,0,8,6418,77,0.012,28283,4492,2136
2025-09-07 05:00:00,5,6,0,9,5686,20,0.0037,11587,3980,1950
2025-09-07 05:00:00,5,6,0,10,5777,31,0.0054,25450,4043,1621
2025-09-07 05:00:00,5,6,0,11,6435,77,0.012,28363,4504,2142
2025-09-07 05:00:00,5,6,0,12,5954,22,0.0038,12175,4167,2041
2025-09-07 05:00:00,5,6,0,13,5768,31,0.0054,25407,4037,1619
2025-09-07 05:00:00,5,6,0,14,1502,15,0.0102,5461,1051,501
2025-09-07 06:00:00,6,6,0,1,1611,6,0.0041,2982,1211,293
2025-09-07 06:00:00,6,6,0,2,5496,18,0.0034,10800,3847,1938
2025-09-07 06:00:00,6,6,0,3,5559,55,0.01,13228,3891,1269
2025-09-07 06:00:00,6,6,0,4,1580,6,0.004,2920,1164,287
2025-09-07 06:00:00,6,6,0,5,5532,19,0.0035,10876,3872,1950
2025-09-07 06:00:00,6,6,0,6,5249,49,0.0094,12438,3674,1194
2025-09-07 06:00:00,6,6,0,7,4140,13,0.0033,15012,2898,1534
2025-09-07 06:00:00,6,6,0,8,1506,5,0.0038,2774,1058,274
2025-09-07 06:00:00,6,6,0,9,5767,20,0.0036,11372,4036,2052
2025-09-07 06:00:00,6,6,0,10,5336,50,0.0096,12659,3735,1214
2025-09-07 06:00:00,6,6,0,11,1510,5,0.0038,2782,1063,275
2025-09-07 06:00:00,6,6,0,12,6041,22,0.0038,11954,4306,2251
2025-09-07 06:00:00,6,6,0,13,5327,50,0.0095,12636,3728,1212
2025-09-07 06:00:00,6,6,0,14,3933,12,0.0031,14208,2753,1457
2025-09-07 07:00:00,7,6,0,1,7392,73,0.0099,14712,5469,1821
2025-09-07 07:00:00,7,6,0,2,5461,11,0.0021,12789,3822,1985
2025-09-07 07:00:00,7,6,0,3,4908,43,0.0089,15787,3523,1784
2025-09-07 07:00:00,7,6,0,4,7249,70,0.0097,14407,5259,1786
2025-09-07 07:00:00,7,6,0,5,5497,11,0.0021,12880,3847,1998
2025-09-07 07:00:00,7,6,0,6,4632,38,0.0084,14837,3242,1684
2025-09-07 07:00:00,7,6,0,7,3097,22,0.0073,5167,2167,1324
2025-09-07 07:00:00,7,6,0,8,6905,64,0.0093,13675,4833,1701
2025-09-07 07:00:00,7,6,0,9,5732,12,0.0022,13471,4066,2084
2025-09-07 07:00:00,7,6,0,10,4709,40,0.0085,15102,3296,1712
2025-09-07 07:00:00,7,6,0,11,6923,64,0.0093,13713,4846,1706
2025-09-07 07:00:00,7,6,0,12,6006,14,0.0023,14165,4464,2183
2025-09-07 07:00:00,7,6,0,13,4701,39,0.0085,15074,3290,1709
2025-09-07 07:00:00,7,6,0,14,2941,20,0.007,4888,2058,1257
2025-09-07 08:00:00,8,6,0,1,2731,7,0.0027,10564,1991,585
2025-09-07 08:00:00,8,6,0,2,3544,14,0.004,14956,2480,1086
2025-09-07 08:00:00,8,6,0,3,5955,54,0.0091,16675,4168,2077
2025-09-07 08:00:00,8,6,0,4,2678,7,0.0026,10343,1915,570
2025-09-07 08:00:00,8,6,0,5,3568,14,0.004,15064,2497,1093
2025-09-07 08:00:00,8,6,0,6,5617,48,0.0086,15662,3931,1954
2025-09-07 08:00:00,8,6,0,7,6744,74,0.011,26973,4844,1185
2025-09-07 08:00:00,8,6,0,8,2549,6,0.0025,9810,1784,543
2025-09-07 08:00:00,8,6,0,9,3722,15,0.0042,15762,2605,1141
2025-09-07 08:00:00,8,6,0,10,5712,49,0.0087,15946,3998,1988
2025-09-07 08:00:00,8,6,0,11,2556,6,0.0025,9839,1789,545
2025-09-07 08:00:00,8,6,0,12,3901,16,0.0044,16579,2792,1195
2025-09-07 08:00:00,8,6,0,13,5702,49,0.0087,15916,3991,1984
2025-09-07 08:00:00,8,6,0,14,6401,67,0.0105,25504,4480,1122
2025-09-07 09:00:00,9,6,0,1,7666,143,0.0187,25207,5630,1899
2025-09-07 09:00:00,9,6,0,2,6235,82,0.0132,16559,4790,2823
2025-09-07 09:00:00,9,6,0,3,4195,14,0.0034,17613,3273,1966
2025-09-07 09:00:00,9,6,0,4,7515,137,0.0184,24670,5411,1825
2025-09-07 09:00:00,9,6,0,5,6277,83,0.0133,16679,4855,2861
2025-09-07 09:00:00,9,6,0,6,3955,12,0.0032,16526,2910,1750
2025-09-07 09:00:00,9,6,0,7,5061,29,0.0059,15119,4004,1204
2025-09-07 09:00:00,9,6,0,8,7153,124,0.0175,23388,5007,1653
2025-09-07 09:00:00,9,6,0,9,6550,90,0.0139,17465,5287,3115
2025-09-07 09:00:00,9,6,0,10,4022,13,0.0032,16829,3009,1807
2025-09-07 09:00:00,9,6,0,11,7172,125,0.0175,23455,5020,1662
2025-09-07 09:00:00,9,6,0,12,6867,99,0.0146,18383,5812,3424
2025-09-07 09:00:00,9,6,0,13,4015,12,0.0032,16797,2999,1801
2025-09-07 09:00:00,9,6,0,14,4802,26,0.0056,14284,3605,1084
2025-09-07 10:00:00,10,6,0,1,1297,3,0.0028,4171,1199,435
2025-09-07 10:00:00,10,6,0,2,4352,22,0.0052,18526,3333,1435
2025-09-07 10:00:00,10,6,0,3,6682,75,0.0113,17595,5519,2207
2025-09-07 10:00:00,10,6,0,4,1272,3,0.0027,4083,1153,418
2025-09-07 10:00:00,10,6,0,5,4381,23,0.0053,18660,3378,1454
2025-09-07 10:00:00,10,6,0,6,6297,67,0.0107,16496,4902,1960
2025-09-07 10:00:00,10,6,0,7,7650,21,0.0029,30061,6195,3539
2025-09-07 10:00:00,10,6,0,8,1210,3,0.0026,3867,1043,378
2025-09-07 10:00:00,10,6,0,9,4574,25,0.0055,19555,3682,1585
2025-09-07 10:00:00,10,6,0,10,6405,69,0.0108,16804,5072,2028
2025-09-07 10:00:00,10,6,0,11,1213,3,0.0026,3878,1049,380
2025-09-07 10:00:00,10,6,0,12,4797,27,0.0058,20597,4050,1743
2025-09-07 10:00:00,10,6,0,13,6394,69,0.0108,16772,5054,2021
2025-09-07 10:00:00,10,6,0,14,7255,19,0.0027,28377,5572,3183
2025-09-07 11:00:00,11,6,0,1,8197,121,0.0148,29882,7847,4435
2025-09-07 11:00:00,11,6,0,2,2769,7,0.0029,11739,2489,1432
2025-09-07 11:00:00,11,6,0,3,6249,27,0.0043,25710,5200,2940
2025-09-07 11:00:00,11,6,0,4,8033,116,0.0145,29227,7537,4259
2025-09-07 11:00:00,11,6,0,5,2788,8,0.0029,11827,2523,1452
2025-09-07 11:00:00,11,6,0,6,5886,23,0.0041,24081,4614,2609
2025-09-07 11:00:00,11,6,0,7,4841,65,0.0136,7375,4508,1325
2025-09-07 11:00:00,11,6,0,8,7640,105,0.0138,27666,6817,3852
2025-09-07 11:00:00,11,6,0,9,2911,8,0.003,12399,2751,1583
2025-09-07 11:00:00,11,6,0,10,5989,24,0.0041,24541,4776,2701
2025-09-07 11:00:00,11,6,0,11,7661,105,0.0138,27749,6855,3874
2025-09-07 11:00:00,11,6,0,12,3054,9,0.0032,13069,3023,1742
2025-09-07 11:00:00,11,6,0,13,5978,24,0.0041,24492,4759,2691
2025-09-07 11:00:00,11,6,0,14,4589,59,0.0129,6955,4051,1191
2025-09-07 12:00:00,12,6,0,1,6582,82,0.0125,22369,6440,3519
2025-09-07 12:00:00,12,6,0,2,4974,51,0.0103,18714,4074,2129
2025-09-07 12:00:00,12,6,0,3,9396,132,0.0141,27961,8876,4299
2025-09-07 12:00:00,12,6,0,4,6450,79,0.0123,21875,6184,3448
2025-09-07 12:00:00,12,6,0,5,5008,51,0.0103,18854,4131,2158
2025-09-07 12:00:00,12,6,0,6,8846,117,0.0132,26168,7867,3810
2025-09-07 12:00:00,12,6,0,7,4319,27,0.0063,21038,4275,1909
2025-09-07 12:00:00,12,6,0,8,6131,71,0.0117,20688,5588,3142
2025-09-07 12:00:00,12,6,0,9,5232,56,0.0108,19783,4508,2355
2025-09-07 12:00:00,12,6,0,10,9001,121,0.0135,26671,8145,3945
2025-09-07 12:00:00,12,6,0,11,6148,71,0.0117,20751,5619,3159
2025-09-07 12:00:00,12,6,0,12,5491,62,0.0113,20866,4965,2594
2025-09-07 12:00:00,12,6,0,13,8985,120,0.0135,26619,8116,3931
2025-09-07 12:00:00,12,6,0,14,4093,24,0.006,19830,4052,1714
2025-09-07 13:00:00,13,6,0,1,3337,33,0.01,6740,3063,898
2025-09-07 13:00:00,13,6,0,2,3130,31,0.01,14958,3098,1103
2025-09-07 13:00:00,13,6,0,3,8198,159,0.0195,36106,7899,3432
2025-09-07 13:00:00,13,6,0,4,3270,31,0.0098,6590,2941,880
2025-09-07 13:00:00,13,6,0,5,3151,31,0.0101,15069,3119,1118
2025-09-07 13:00:00,13,6,0,6,7714,141,0.0183,33766,6994,3039
2025-09-07 13:00:00,13,6,0,7,7969,180,0.0227,12406,7348,2487
2025-09-07 13:00:00,13,6,0,8,3107,28,0.0093,6229,2655,826
2025-09-07 13:00:00,13,6,0,9,3294,34,0.0106,15823,3261,1221
2025-09-07 13:00:00,13,6,0,10,7850,146,0.0186,34421,7243,3147
2025-09-07 13:00:00,13,6,0,11,3116,29,0.0093,6249,2670,831
2025-09-07 13:00:00,13,6,0,12,3458,38,0.0111,16696,3423,1322
2025-09-07 13:00:00,13,6,0,13,7836,145,0.0186,34353,7218,3136
2025-09-07 13:00:00,13,6,0,14,7547,162,0.0215,11684,6591,2306
2025-09-07 14:00:00,14,6,0,1,6531,47,0.0073,29667,6465,3007
2025-09-07 14:00:00,14,6,0,2,6711,76,0.0114,27960,6304,2959
2025-09-07 14:00:00,14,6,0,3,1508,27,0.0182,4245,1479,961
2025-09-07 14:00:00,14,6,0,4,6398,45,0.0072,29001,6215,2886
2025-09-07 14:00:00,14,6,0,5,6758,77,0.0115,28175,6392,3001
2025-09-07 14:00:00,14,6,0,6,1418,24,0.0171,3968,1308,850
2025-09-07 14:00:00,14,6,0,7,4904,77,0.0159,20910,4624,2334
2025-09-07 14:00:00,14,6,0,8,6078,41,0.0068,27410,5608,2604
2025-09-07 14:00:00,14,6,0,9,7066,84,0.012,29589,6987,3241
2025-09-07 14:00:00,14,6,0,10,1443,25,0.0174,4044,1355,880
2025-09-07 14:00:00,14,6,0,11,6095,41,0.0068,27494,5639,2618
2025-09-07 14:00:00,14,6,0,12,7420,93,0.0126,31228,7345,3403
2025-09-07 14:00:00,14,6,0,13,1441,25,0.0174,4038,1350,878
2025-09-07 14:00:00,14,6,0,14,4643,69,0.015,19689,4144,2092
2025-09-07 15:00:00,15,6,0,1,2323,6,0.0028,3295,2008,1010
2025-09-07 15:00:00,15,6,0,2,6372,70,0.011,9978,5838,2734
2025-09-07 15:00:00,15,6,0,3,3035,32,0.0107,7503,2510,1578
2025-09-07 15:00:00,15,6,0,4,2275,6,0.0028,3221,1927,969
2025-09-07 15:00:00,15,6,0,5,6417,71,0.0111,10055,5921,2772
2025-09-07 15:00:00,15,6,0,6,2853,28,0.01,7013,2218,1395
2025-09-07 15:00:00,15,6,0,7,8762,74,0.0085,25786,8222,3695
2025-09-07 15:00:00,15,6,0,8,2160,5,0.0026,3043,1737,873
2025-09-07 15:00:00,15,6,0,9,6711,77,0.0116,10560,6476,3032
2025-09-07 15:00:00,15,6,0,10,2904,29,0.0102,7150,2298,1445
2025-09-07 15:00:00,15,6,0,11,2167,5,0.0026,3054,1747,879
2025-09-07 15:00:00,15,6,0,12,7049,85,0.0122,11145,6978,3346
2025-09-07 15:00:00,15,6,0,13,2899,29,0.0102,7136,2290,1440
2025-09-07 15:00:00,15,6,0,14,8291,66,0.008,24273,7362,3308
2025-09-07 16:00:00,16,6,0,1,2623,4,0.0016,11725,2411,913
2025-09-07 16:00:00,16,6,0,2,4072,6,0.0017,13034,3208,922
2025-09-07 16:00:00,16,6,0,3,3912,6,0.0016,14909,3497,1558
2025-09-07 16:00:00,16,6,0,4,2569,4,0.0016,11462,2313,876
2025-09-07 16:00:00,16,6,0,5,4101,6,0.0017,13134,3254,936
2025-09-07 16:00:00,16,6,0,6,3676,5,0.0015,13934,3088,1376
2025-09-07 16:00:00,16,6,0,7,5775,8,0.0014,18671,4511,2737
2025-09-07 16:00:00,16,6,0,8,2438,3,0.0015,10829,2083,789
2025-09-07 16:00:00,16,6,0,9,4290,7,0.0018,13793,3561,1024
2025-09-07 16:00:00,16,6,0,10,3742,5,0.0015,14206,3200,1426
2025-09-07 16:00:00,16,6,0,11,2445,3,0.0015,10862,2095,793
2025-09-07 16:00:00,16,6,0,12,4508,8,0.0019,14559,3932,1131
2025-09-07 16:00:00,16,6,0,13,3735,5,0.0015,14177,3188,1420
2025-09-07 16:00:00,16,6,0,14,5462,7,0.0013,17573,4035,2449
2025-09-07 17:00:00,17,6,0,1,1075,11,0.0105,1956,791,361
2025-09-07 17:00:00,17,6,0,2,1814,25,0.014,7374,1371,368
2025-09-07 17:00:00,17,6,0,3,7613,143,0.0188,24573,5574,2498
2025-09-07 17:00:00,17,6,0,4,1053,10,0.0103,1913,759,346
